Low Income Solar House,Low Income Solar Apartment,Mid Income Solar House,Mid Income Solar Apartment,High Income Solar House,High Income Solar Apartment,Total Solar Panels,Global Adoption Rate,Clustering Score,Moran's I,Between-Class Gini
138,7,905,17,1301,8,2376,0.2376,0.43956741450417675,0.1501255208927456,0.4427250931428712
138,7,907,17,1302,8,2379,0.2379,0.4403393378551273,0.14997956936070508,0.4425995720760805
140,7,909,17,1305,8,2386,0.2386,0.44225006614805107,0.15123367994730522,0.4421074284010249
141,7,909,17,1306,8,2388,0.2388,0.442557182982938,0.15130264191231269,0.44192442521335557
141,7,909,17,1306,8,2388,0.2388,0.442557182982938,0.15130264191231269,0.44192442521335557
142,7,911,17,1306,8,2391,0.2391,0.4425036967873164,0.15115395406749937,0.44137721379090156
142,7,914,17,1307,8,2395,0.2395,0.44308085496918626,0.15179258709674326,0.4411320357134166
142,8,914,17,1308,8,2397,0.2397,0.44341165984500713,0.15185990028954852,0.440950366497409
142,8,919,17,1308,8,2402,0.2402,0.4442534680128508,0.15252792594300027,0.44034310479766764
142,8,922,17,1308,8,2405,0.2405,0.4443370052595375,0.1518755596585594,0.4399795499629353
142,8,923,17,1308,8,2406,0.2406,0.44415201899589907,0.15166521955938495,0.4398584983844853
143,8,925,17,1310,8,2411,0.2411,0.4446961799683029,0.1515794310616206,0.43955757770348464
143,8,927,17,1314,8,2417,0.2417,0.445693291145011,0.15202346045388698,0.43979822092514764
143,8,928,17,1316,8,2420,0.242,0.44612108710825604,0.15211947649555763,0.4399180617387044
143,8,929,17,1316,8,2421,0.2421,0.4461404234987189,0.1519023169106088,0.4397977706698266
143,8,929,17,1316,8,2421,0.2421,0.4461404234987189,0.1519023169106088,0.4397977706698266
143,8,929,17,1319,8,2424,0.2424,0.44650333481945054,0.15179727765296683,0.44015730023305677
143,8,931,17,1320,8,2427,0.2427,0.44662820212758303,0.15139505163452374,0.4400367514971905
143,8,932,17,1321,8,2429,0.2429,0.4470580816663291,0.15170652878764881,0.44003633638103673
144,8,933,17,1322,8,2432,0.2432,0.44722484178826843,0.15254469022704853,0.4397381362320032
144,8,933,17,1326,8,2436,0.2436,0.4473165278161167,0.15291552160469835,0.44021522111548705
145,8,935,17,1327,8,2440,0.244,0.4472820009765823,0.15303699681602398,0.4397984380858633
145,8,937,17,1327,8,2442,0.2442,0.44750982542204853,0.15284997677027362,0.43955995989558305
145,8,937,17,1328,8,2443,0.2443,0.4477511543624705,0.1528800754424581,0.4396790382358513
145,8,939,17,1330,8,2447,0.2447,0.4477455777496711,0.15275280732436963,0.439678782012177
145,8,940,17,1331,8,2449,0.2449,0.44751565635001217,0.15231886342452985,0.4396786542052773
145,8,940,17,1333,8,2451,0.2451,0.4477109912745385,0.15237837961119444,0.4399158716743565
145,8,940,17,1336,8,2454,0.2454,0.4481085517631046,0.1524670736119343,0.4402707696782939
146,8,942,17,1337,8,2458,0.2458,0.44813140159654635,0.15209224757729423,0.4398569810779434
146,8,942,17,1337,8,2458,0.2458,0.44813140159654635,0.15209224757729423,0.4398569810779434
146,8,942,17,1337,8,2458,0.2458,0.44813140159654635,0.15209224757729423,0.4398569810779434
146,8,946,17,1341,8,2466,0.2466,0.44954498862463105,0.1515880990259287,0.4398559119197724
146,8,946,17,1342,8,2467,0.2467,0.4498459354978445,0.15186227261435425,0.4399736521163695
146,8,948,17,1342,8,2469,0.2469,0.4497665022117132,0.15167453119254812,0.43973770253278205
146,8,951,17,1342,8,2472,0.2472,0.4494019705916747,0.1510256036640597,0.4393842522834463
146,8,952,17,1344,8,2475,0.2475,0.4498139961702715,0.15160068332030546,0.43950203052980674
146,8,953,17,1346,8,2478,0.2478,0.45036348721144515,0.1514408792232127,0.4396195022318028
146,8,954,17,1349,8,2482,0.2482,0.4511645612271369,0.15155295367210783,0.4398537936917526
146,8,958,17,1350,8,2487,0.2487,0.45155040701978655,0.15193506582130092,0.43950210400433515
146,8,959,17,1351,8,2489,0.2489,0.451735110702502,0.15223330266291404,0.43950211618314033
147,8,962,17,1351,8,2493,0.2493,0.4525203895782674,0.15307119644273195,0.4388609433751231
147,8,965,17,1352,8,2497,0.2497,0.45268259028291136,0.1529342860505443,0.43862843518660605
147,8,966,17,1353,8,2499,0.2499,0.4528992180856655,0.1532297957573366,0.43862912753654193
147,8,967,17,1354,8,2501,0.2501,0.45326558012856094,0.15352470195522544,0.4386298188092357
147,8,967,17,1355,8,2502,0.2502,0.45324424829831317,0.15330109997082275,0.4387467170004398
147,8,968,17,1355,8,2503,0.2503,0.45342309367529543,0.15332705318454418,0.4386305090071989
147,8,970,17,1355,8,2505,0.2505,0.45365368853368854,0.15337873931623927,0.4383982775984793
147,8,973,17,1357,8,2510,0.251,0.45455996542822885,0.15374861344926127,0.4382841703425779
148,8,975,17,1357,8,2513,0.2513,0.45503962522503194,0.1538242689750647,0.43776433571188306
149,8,976,17,1357,8,2515,0.2515,0.4553813694052738,0.15387434262920047,0.43736070794543763
149,8,977,17,1358,8,2517,0.2517,0.4550188046207155,0.15343430454097512,0.43736237727467825
149,8,979,17,1358,8,2519,0.2519,0.45517060615509297,0.15324284583002443,0.4371318414370182
149,8,981,17,1360,8,2523,0.2523,0.45517219189776775,0.152859969364224,0.4371355266948275
149,8,983,17,1361,8,2526,0.2526,0.45495227699710045,0.15221175799229886,0.4370224533821225
149,8,985,17,1363,8,2530,0.253,0.45520752954416316,0.1520698506761015,0.43702629768505546
149,8,989,17,1363,8,2534,0.2534,0.45525954648137323,0.1519273927392739,0.43656795694412764
149,8,992,17,1365,8,2539,0.2539,0.45575277130131114,0.15180848631363264,0.4364582293348079
149,8,992,17,1367,8,2541,0.2541,0.4563134289474983,0.15209607552482252,0.43669115456132196
149,8,996,17,1368,8,2546,0.2546,0.4564915319933029,0.1520080404218028,0.4363513234318053
149,8,999,17,1369,8,2550,0.255,0.45679286441565414,0.15257955713996008,0.4361262190052562
149,8,1001,17,1370,8,2553,0.2553,0.45763567389352316,0.15288029201571895,0.4360152230241818
150,8,1002,17,1371,8,2556,0.2556,0.45771938219017794,0.15294848645018075,0.43573429740508685
150,8,1002,17,1372,8,2557,0.2557,0.45803496834061097,0.15320949701825745,0.4358504984773197
150,8,1002,17,1372,8,2557,0.2557,0.45803496834061097,0.15320949701825745,0.4358504984773197
150,8,1003,17,1372,8,2558,0.2558,0.45794804164369385,0.15299359896739734,0.4357371842737896
151,8,1007,17,1372,8,2563,0.2563,0.45819079929713236,0.15310515775562775,0.4350016868682249
151,8,1008,17,1373,8,2565,0.2565,0.458293658381549,0.15362496095564723,0.43500512566101374
151,8,1008,17,1374,8,2566,0.2566,0.458481007690301,0.15388453953785677,0.4351213654090917
152,8,1009,17,1374,8,2568,0.2568,0.458990897471194,0.15440305191369338,0.43472630349995783
152,9,1011,17,1374,8,2571,0.2571,0.4597087754628674,0.15422962465308734,0.4342191631297201
152,9,1012,17,1374,8,2572,0.2572,0.4595296914054218,0.15401355855806706,0.43410673590415944
152,9,1013,17,1377,8,2576,0.2576,0.4601030802897781,0.15386115991811028,0.4343434505558908
152,9,1014,17,1378,8,2578,0.2578,0.4601146597065758,0.1536663208838695,0.4343473726119706
152,9,1016,17,1378,8,2580,0.258,0.46026861595793633,0.15374065523822072,0.4341231333732436
152,9,1017,17,1378,8,2581,0.2581,0.4601815982930113,0.15352482699582212,0.43401110055697184
153,9,1018,17,1381,8,2586,0.2586,0.4610988187412054,0.15540779826723042,0.433966926670409
153,9,1019,17,1384,8,2590,0.259,0.4616729681236451,0.1561953635181181,0.4342026363004292
154,9,1023,17,1384,9,2596,0.2596,0.46290395461564887,0.15630422863404833,0.4335930559481482
154,9,1023,17,1385,9,2597,0.2597,0.4629389343509714,0.15608778470466295,0.43370873907521484
154,9,1024,17,1386,9,2599,0.2599,0.462879769243055,0.15565512288628294,0.4337131090679363
154,9,1025,17,1387,9,2601,0.2601,0.4634264686287808,0.15569325253437716,0.43371747249063963
155,9,1027,17,1387,9,2604,0.2604,0.46311739325596135,0.15504484808125618,0.43321708132278686
155,9,1030,17,1388,9,2608,0.2608,0.46336076170818674,0.15524479543772782,0.43300033900441903
155,9,1030,17,1388,9,2608,0.2608,0.46336076170818674,0.15524479543772782,0.43300033900441903
155,9,1031,17,1388,9,2609,0.2609,0.46351890202255164,0.15526347240330293,0.4328896881781075
156,9,1031,17,1390,9,2612,0.2612,0.46400218801408366,0.15555357577002152,0.43284317812734646
157,9,1032,17,1390,9,2614,0.2614,0.4641767773382037,0.1553558647582922,0.43245550253921844
157,9,1036,17,1390,9,2618,0.2618,0.4647202242627204,0.155662640982201,0.43201467805607513
157,9,1037,17,1391,9,2620,0.262,0.4645845345252384,0.15546456044203866,0.43202028561212275
157,9,1039,17,1392,9,2623,0.2623,0.46431943952960386,0.15505062049116758,0.4319159805643351
157,9,1039,17,1393,9,2624,0.2624,0.4642390914831709,0.15506844940406417,0.4320314756161235
157,9,1042,17,1395,9,2629,0.2629,0.46492556877612157,0.15515661383204374,0.4319329694098732
157,9,1045,17,1395,9,2632,0.2632,0.46568282567901764,0.15497565353647552,0.43160431460414966
158,9,1047,17,1397,9,2637,0.2637,0.4661943392559128,0.15529429402172476,0.4313412005642432
158,9,1047,17,1399,9,2639,0.2639,0.4661603356343197,0.155095471613186,0.4315715498030454
158,9,1048,17,1399,9,2640,0.264,0.46635502353042213,0.1553448560450654,0.43146241450687767
158,9,1051,17,1399,9,2643,0.2643,0.4665955499857661,0.15516251735467793,0.43113533954335653
158,9,1051,18,1399,9,2644,0.2644,0.4669177907426581,0.1551791178338821,0.4310264247245115
158,9,1052,18,1400,9,2646,0.2646,0.46759941867896415,0.15521212606544676,0.43103271576134095
158,9,1053,18,1400,9,2647,0.2647,0.46754857957054097,0.15499648663190513,0.4309239350017376
158,9,1057,18,1402,9,2653,0.2653,0.46757912573930704,0.15467641591843018,0.43071956502135195
159,9,1057,18,1405,9,2657,0.2657,0.46808070382193356,0.15497201479108005,0.43079118950817047
159,9,1059,18,1406,9,2660,0.266,0.46812799839363517,0.15501931687629844,0.43068941110169695
160,9,1060,18,1406,9,2662,0.2662,0.4684103233613776,0.15551259432479425,0.4303089353976122
160,9,1060,18,1406,9,2662,0.2662,0.4684103233613776,0.15551259432479425,0.4303089353976122
160,9,1062,18,1407,9,2665,0.2665,0.4688283134691559,0.15532771412625987,0.43020778417066746
160,9,1064,18,1408,9,2668,0.2668,0.46896169403682547,0.15560392268646217,0.4301068324113338
160,9,1065,18,1409,9,2670,0.267,0.4691226337059671,0.15540336977897606,0.43011374820938403
161,9,1066,18,1411,9,2674,0.2674,0.46919748375895304,0.15477208939438877,0.42996402080420787
161,9,1066,18,1413,9,2676,0.2676,0.4694815400995176,0.15457171982880813,0.43019282127258657
161,9,1070,18,1413,9,2680,0.268,0.46985931462371255,0.15463067906416075,0.4297634354916971
162,9,1072,18,1413,9,2683,0.2683,0.46958179827062907,0.15420788401569913,0.429278870479086
162,9,1072,18,1413,9,2683,0.2683,0.46958179827062907,0.15420788401569913,0.429278870479086
162,9,1072,18,1413,9,2683,0.2683,0.46958179827062907,0.15420788401569913,0.429278870479086
163,9,1074,18,1413,9,2686,0.2686,0.46977265375586275,0.15425128303844107,0.4287950270938336
164,9,1075,18,1413,9,2688,0.2688,0.4699971583640487,0.15427990469851185,0.4284185688111887
165,9,1076,18,1413,9,2690,0.269,0.47003917902762915,0.15430827806810254,0.4280424831949161
166,9,1077,18,1413,9,2692,0.2692,0.47001184779479643,0.15433640359726783,0.4276667696919203
166,9,1079,18,1413,9,2694,0.2694,0.47033797985248876,0.15412826828359127,0.4274540774332511
166,9,1080,18,1414,9,2696,0.2696,0.4703135649975798,0.15369849209518732,0.4274628752509561
166,9,1081,18,1414,9,2697,0.2697,0.47035556416827323,0.15371241136481922,0.4273566837298259
166,9,1081,18,1414,9,2697,0.2697,0.47035556416827323,0.15371241136481922,0.4273566837298259
168,9,1082,18,1415,9,2701,0.2701,0.4705541706283821,0.15308214768039805,0.426828883127987
168,9,1083,18,1416,9,2703,0.2703,0.47122487572988125,0.1528813896413631,0.42683811659253595
168,9,1084,18,1416,9,2704,0.2704,0.47133437972948716,0.1528951388718277,0.4267323128074298
169,9,1084,18,1417,9,2706,0.2706,0.471297095908207,0.15269433749165276,0.42657958896167614
169,9,1085,18,1418,9,2708,0.2708,0.4713646036092372,0.15271441381572504,0.42658898785151117
170,9,1085,18,1419,9,2710,0.271,0.47138050045779334,0.15228565468165622,0.42643658893907616
170,9,1085,18,1419,9,2710,0.271,0.47138050045779334,0.15228565468165622,0.42643658893907616
170,9,1085,18,1420,9,2711,0.2711,0.47135411210272576,0.15229916822312936,0.42655150449951923
170,9,1086,18,1421,10,2714,0.2714,0.47154234961657415,0.1525669373849671,0.42667562363652484
170,9,1087,18,1424,10,2718,0.2718,0.4712621214003957,0.15171003563237304,0.42691385639715546
170,9,1087,18,1425,10,2719,0.2719,0.47146929840442553,0.15195052699029984,0.42702815907321456
171,9,1090,18,1425,10,2723,0.2723,0.47204820493374045,0.15245656392629997,0.42644670142905355
172,9,1090,18,1425,10,2724,0.2724,0.4722551496006242,0.1526962366163353,0.4261807893962157
172,9,1094,18,1427,10,2730,0.273,0.47273231642725033,0.15209120243620858,0.4259906649204293
174,9,1097,18,1428,10,2736,0.2736,0.4726207238020425,0.1514862935792423,0.4252618195253846
174,9,1100,18,1429,10,2740,0.274,0.4729673267072682,0.15176088337283639,0.4250637711214436
175,9,1102,18,1429,10,2743,0.2743,0.47341147059817135,0.1524737822828041,0.4245916253248659
175,9,1104,18,1431,10,2747,0.2747,0.4737178140680512,0.15260206138178944,0.42461303573819764
175,9,1105,18,1431,10,2748,0.2748,0.47387935631918127,0.1526133848332341,0.42450929752636624
175,9,1106,18,1431,10,2749,0.2749,0.4738107580433501,0.15239928551455884,0.4244056099912082
177,9,1106,18,1432,10,2752,0.2752,0.47435093635020803,0.15288326029588828,0.4239936324138207
177,9,1106,18,1434,10,2754,0.2754,0.4744683769247088,0.152680080548933,0.42422257773121874
177,9,1107,18,1435,10,2756,0.2756,0.4746308388581116,0.15292676356128368,0.42423351363986833
177,9,1108,18,1436,10,2758,0.2758,0.4749394228591176,0.15317296061976782,0.4242444339214873
178,9,1110,18,1437,10,2762,0.2762,0.4750382851707235,0.1527657026078302,0.4238899736755036
178,9,1111,18,1438,10,2764,0.2764,0.47516861411894046,0.15264405999526734,0.42390111809061004
178,9,1111,18,1440,10,2766,0.2766,0.47501335620900836,0.1522161262247797,0.4241291722847314
178,9,1112,18,1441,10,2768,0.2768,0.47535528876948135,0.15231869248680138,0.42414012800872064
179,9,1112,18,1442,10,2770,0.277,0.4754181489438363,0.15301125905893023,0.42399250609317596
179,9,1113,18,1442,10,2771,0.2771,0.475427039305882,0.15279003851690284,0.4238897538854743
180,9,1114,18,1442,10,2773,0.2773,0.47559337722872236,0.15325758284293944,0.4235259502383748
180,9,1115,18,1443,11,2776,0.2776,0.4760868453648237,0.15351017375940962,0.42365113003380656
180,9,1116,18,1444,11,2778,0.2778,0.47695529778863116,0.15422980621860255,0.42366238863458056
180,9,1118,18,1446,11,2782,0.2782,0.4770819918154212,0.15426605318729708,0.42368485797078126
180,9,1118,18,1446,11,2782,0.2782,0.4770819918154212,0.15426605318729708,0.42368485797078126
180,9,1118,18,1447,11,2783,0.2783,0.47712025301150257,0.15427497136687351,0.42379831309031796
180,9,1121,18,1447,11,2786,0.2786,0.4776772448175326,0.15452445070578638,0.4234917280729145
180,9,1122,18,1447,11,2787,0.2787,0.4780088962936859,0.1545330787579327,0.42338963161683435
180,9,1123,18,1447,11,2788,0.2788,0.4778370742605106,0.1543187033330496,0.42328758437623265
183,9,1124,18,1447,11,2792,0.2792,0.47776263777699524,0.15368455328429484,0.4224073473508323
183,9,1126,18,1448,11,2795,0.2795,0.47773875063226084,0.15326493060478988,0.4223178110530063
183,9,1127,18,1448,11,2796,0.2796,0.4778516962925565,0.1530509511830693,0.4222162400398514
183,9,1128,18,1448,11,2797,0.2797,0.4783057938916054,0.15350423291066,0.4221147178723282
183,9,1131,18,1449,11,2801,0.2801,0.478312988939107,0.15353711533132308,0.42192422978413574
183,9,1132,18,1449,11,2802,0.2802,0.4781419184852661,0.1533230977726165,0.42182292240218827
184,9,1135,19,1449,11,2807,0.2807,0.47862505914094633,0.15331774442445142,0.42116023370444716
184,9,1137,19,1449,12,2810,0.281,0.47902536518799,0.15334104327258555,0.42107223482375006
184,9,1138,19,1450,12,2812,0.2812,0.4787591714533981,0.1529133045457636,0.421085196445471
184,9,1141,19,1450,12,2815,0.2815,0.4788428848948607,0.15293611900503337,0.420782956948873
184,9,1143,19,1451,12,2818,0.2818,0.47879433274170113,0.1529584282261036,0.42069552052707504
184,9,1143,19,1451,12,2818,0.2818,0.47879433274170113,0.1529584282261036,0.42069552052707504
185,9,1143,19,1451,12,2819,0.2819,0.4787663219586433,0.15274467599487015,0.42043865792720786
185,9,1144,19,1451,12,2820,0.282,0.47859618467294374,0.1525309869677017,0.42033820847330833
185,9,1146,19,1452,12,2823,0.2823,0.47851248266583735,0.1521111367529201,0.4202513133986092
185,9,1148,19,1452,12,2825,0.2825,0.4789897284930985,0.1523463659383894,0.42005078834428594
185,9,1152,19,1453,12,2830,0.283,0.4794699840999416,0.1519405192266797,0.41976418100451934
186,9,1152,19,1456,12,2834,0.2834,0.4796385133018797,0.15152761584382984,0.4198496372089271
187,9,1154,19,1457,12,2838,0.2838,0.4796887111240925,0.15133471836121795,0.41950844100969914
187,9,1156,19,1459,12,2842,0.2842,0.48015098441755705,0.15158083936115305,0.4195363059528699
187,9,1158,19,1460,12,2845,0.2845,0.48027888807212515,0.15138034367962958,0.41945076548803123
187,9,1159,19,1460,12,2846,0.2846,0.4804384142852453,0.15116715686258073,0.4193513687651221
187,9,1160,19,1462,13,2850,0.285,0.48103285310563787,0.1511920280199965,0.4195918036571264
187,9,1160,19,1463,13,2851,0.2851,0.4810953252956768,0.15141730087384342,0.41970485786264283
187,9,1161,19,1463,13,2852,0.2852,0.4811730785026639,0.15142326817362334,0.4196056299468718
187,9,1162,19,1463,13,2853,0.2853,0.4811508643173554,0.15121010438254814,0.4195064489395497
187,9,1164,19,1464,13,2856,0.2856,0.48171205889626945,0.15188439430852893,0.41942125284935833
187,9,1165,19,1465,13,2858,0.2858,0.4818421780027671,0.15189549558868234,0.41943517158440596
187,9,1166,19,1466,13,2860,0.286,0.4819775373734729,0.15190637907116658,0.41944907105265256
187,9,1170,19,1467,13,2865,0.2865,0.4818350026639638,0.15127748951278366,0.4191666119333764
187,9,1173,19,1469,13,2870,0.287,0.4828363389597677,0.15217563721739902,0.4190961472431014
187,9,1175,19,1472,13,2875,0.2875,0.48368232160929964,0.1524167168938881,0.4192366980187308
187,9,1175,19,1472,13,2875,0.2875,0.48368232160929964,0.1524167168938881,0.4192366980187308
187,9,1176,19,1473,13,2877,0.2877,0.48367917590749354,0.1522078398305655,0.41925065734784184
188,9,1177,19,1473,13,2879,0.2879,0.48381236130539995,0.15178139540037455,0.41890075863526377
188,9,1177,19,1473,13,2879,0.2879,0.48381236130539995,0.15178139540037455,0.41890075863526377
189,9,1177,19,1473,14,2881,0.2881,0.48421782516999906,0.1522250616479709,0.41876169068338404
190,9,1179,19,1473,14,2884,0.2884,0.48438043164849975,0.15180282310038037,0.4183144780294927
190,9,1180,19,1474,14,2886,0.2886,0.4845482300300009,0.15202820394784924,0.4183290351278777
190,9,1180,19,1474,14,2886,0.2886,0.4845482300300009,0.15202820394784924,0.4183290351278777
191,9,1182,19,1474,14,2889,0.2889,0.4846683671475555,0.15203993055555554,0.4178827439651031
191,9,1182,19,1474,14,2889,0.2889,0.4846683671475555,0.15203993055555554,0.4178827439651031
191,9,1182,19,1477,14,2892,0.2892,0.4845122917238302,0.15183433462804583,0.41821986961120333
192,9,1185,19,1477,14,2896,0.2896,0.4848393796706945,0.15239760291456494,0.417677133811231
192,9,1186,19,1477,14,2897,0.2897,0.4853815939815594,0.1528340775084267,0.4175797430249344
192,9,1191,19,1478,14,2903,0.2903,0.4862683939962159,0.15285238938465567,0.4172058883819784
193,9,1191,19,1479,14,2905,0.2905,0.4861847865254212,0.15264195879021664,0.41706892956756453
194,9,1191,20,1479,14,2907,0.2907,0.48658990526880913,0.15285630404362122,0.4167228446548849
196,9,1191,20,1479,14,2909,0.2909,0.48682687781464906,0.1529767616191904,0.41622502492955205
196,9,1191,20,1479,14,2909,0.2909,0.48682687781464906,0.1529767616191904,0.41622502492955205
196,9,1192,20,1479,14,2910,0.291,0.4867663696305225,0.15276345238599504,0.416128307042171
196,9,1193,20,1479,14,2911,0.2911,0.48685698361688035,0.152550202300487,0.4160316340928693
196,9,1194,20,1479,14,2912,0.2912,0.4868901826360532,0.15255273650293413,0.4159350060503348
196,9,1196,20,1479,14,2914,0.2914,0.4876671953485915,0.15277326293928592,0.4157418845604637
196,9,1198,20,1479,14,2916,0.2916,0.48767567150299107,0.15234684961465755,0.4155489423226421
196,9,1199,20,1480,14,2918,0.2918,0.4879501398517539,0.15255959753557663,0.4155652548522446
196,9,1201,20,1482,14,2922,0.2922,0.4883553294175722,0.1523527947576733,0.41559781339061946
196,9,1202,20,1482,14,2923,0.2923,0.4881879124379981,0.15213969615084105,0.4155015946159568
196,9,1205,20,1483,14,2927,0.2927,0.4889914894151457,0.15195387625223564,0.41532572131700096
196,9,1209,20,1484,14,2932,0.2932,0.48950936195807987,0.1517480363752986,0.4150543751021541
196,9,1210,20,1484,14,2933,0.2933,0.4897123093167181,0.1515351254673407,0.41495854549295325
197,9,1210,20,1484,14,2934,0.2934,0.4898012357569925,0.1515367856544327,0.41471174254002835
197,9,1210,20,1484,14,2934,0.2934,0.4898012357569925,0.1515367856544327,0.41471174254002835
197,9,1210,20,1485,14,2935,0.2935,0.48980471894150174,0.151323935919314,0.41482422637861127
197,9,1211,20,1486,14,2937,0.2937,0.49021635882130765,0.15132710862656337,0.4148409368153098
197,9,1212,20,1486,14,2938,0.2938,0.4900491065665068,0.15111432308748715,0.41474530791312114
198,9,1213,21,1489,14,2944,0.2944,0.49164783170145787,0.1517645363156217,0.4146449776665519
198,9,1214,21,1489,14,2945,0.2945,0.49176345504204594,0.1519794936785882,0.4145496092353273
199,9,1215,21,1489,14,2947,0.2947,0.49216102444418774,0.1519813183266719,0.41420859783870884
199,9,1216,21,1489,14,2948,0.2948,0.4921636898558014,0.15176840232682226,0.41411339521305884
199,9,1219,21,1489,15,2952,0.2952,0.4925757401436518,0.15219852772192471,0.4139403669934382
199,9,1219,21,1489,15,2952,0.2952,0.4925757401436518,0.15219852772192471,0.4139403669934382
199,9,1221,21,1490,15,2955,0.2955,0.49264723432379476,0.1521999625172078,0.4138626382119546
199,9,1224,21,1491,15,2959,0.2959,0.4933505664577819,0.1524143290652061,0.41369024514685454
199,9,1225,21,1493,15,2962,0.2962,0.4936320527564182,0.1524145452099194,0.41381961824498886
199,9,1227,21,1493,15,2964,0.2964,0.4943719025685546,0.15305311432075272,0.4136302914652414
199,9,1229,21,1493,15,2966,0.2966,0.494782590114628,0.15326527203943408,0.413441137844214
199,9,1229,21,1493,15,2966,0.2966,0.494782590114628,0.15326527203943408,0.413441137844214
199,9,1229,21,1493,15,2966,0.2966,0.494782590114628,0.15326527203943408,0.413441137844214
201,9,1230,21,1493,15,2969,0.2969,0.494687017817504,0.1528385465885466,0.4128587449678595
201,9,1230,21,1495,15,2971,0.2971,0.4949427142620462,0.15326256496729154,0.4130829749688371
201,9,1232,21,1495,15,2973,0.2973,0.49518092840328176,0.1532611343112807,0.4128944529864305
201,9,1232,21,1495,15,2973,0.2973,0.49518092840328176,0.1532611343112807,0.4128944529864305
201,9,1235,22,1495,15,2977,0.2977,0.49563287862530286,0.1530527673458968,0.41251792477457405
201,9,1237,22,1496,16,2981,0.2981,0.4965338111227486,0.15347271261050718,0.4125540080342153
202,10,1237,22,1497,16,2984,0.2984,0.4967834432018174,0.1538925154306799,0.41218051114670534
202,10,1238,22,1497,16,2985,0.2985,0.4969556192818449,0.15389102549622,0.41208677227318624
202,10,1239,22,1497,17,2987,0.2987,0.4969776369231067,0.15367622550976665,0.4121050693167039
202,10,1241,22,1497,17,2989,0.2989,0.49664431858848357,0.1532498716878822,0.41191783601799453
202,10,1241,22,1497,17,2989,0.2989,0.49664431858848357,0.1532498716878822,0.41191783601799453
204,10,1243,22,1497,17,2993,0.2993,0.4963318584927761,0.15260919328061578,0.41124689047881685
204,10,1244,22,1497,17,2994,0.2994,0.49636098520012145,0.15260757723498494,0.4111535742836607
204,10,1245,22,1498,17,2996,0.2996,0.4968963265090732,0.15281540012171282,0.4111724512672555
204,10,1245,22,1498,17,2996,0.2996,0.4968963265090732,0.15281540012171282,0.4111724512672555
204,10,1247,22,1498,17,2998,0.2998,0.49735532818531814,0.15281172153864944,0.4109860613760323
205,10,1247,24,1498,17,3001,0.3001,0.4976701103579861,0.15280583816466792,0.41055859668914135
205,10,1250,24,1498,17,3004,0.3004,0.4973784978414608,0.15216716106072845,0.4102798076645837
207,10,1252,24,1498,17,3008,0.3008,0.49754847091151655,0.15215867548828782,0.4096127479380967
207,10,1253,24,1498,17,3009,0.3009,0.4976270135039289,0.15215643274853807,0.4095201366859726
207,10,1253,24,1499,17,3010,0.301,0.49757230365372224,0.15215414154089274,0.4096325833572556
207,10,1254,24,1499,17,3011,0.3011,0.4976008525983559,0.15194137892591303,0.40954002903693415
207,10,1255,24,1499,17,3012,0.3012,0.4977933949023799,0.1521494138630227,0.4094475165314851
207,10,1256,24,1499,17,3013,0.3013,0.49809353016688346,0.15193665767900125,0.40935504581257814
207,10,1258,24,1499,17,3015,0.3015,0.4985602232984215,0.1519317429735929,0.40917022962119454
207,10,1259,25,1499,17,3017,0.3017,0.4988384303957394,0.15192663509044543,0.40898558023664827
208,10,1259,25,1499,17,3018,0.3018,0.4988222103922868,0.1519240087947319,0.40874571527665005
208,10,1259,25,1500,17,3019,0.3019,0.49885026853403347,0.15192133430949606,0.40885824821936323
208,10,1259,25,1500,17,3019,0.3019,0.49885026853403347,0.15192133430949606,0.40885824821936323
209,10,1260,25,1500,17,3021,0.3021,0.4989928217657149,0.15191584090986487,0.40852647157828265
209,10,1260,25,1500,17,3021,0.3021,0.4989928217657149,0.15191584090986487,0.40852647157828265
209,10,1261,25,1500,17,3022,0.3022,0.49910924205700324,0.1519130220650456,0.4084344149429315
209,10,1263,25,1501,17,3025,0.3025,0.4991890192312658,0.15169457358055394,0.40836299937515025
209,10,1264,25,1504,17,3029,0.3029,0.49982446179087475,0.15231094596848968,0.40860825812230434
209,10,1264,25,1505,17,3030,0.303,0.4998575995805569,0.1523076418028076,0.4087204547727179
209,10,1265,25,1505,17,3031,0.3031,0.4996923027552988,0.15209489214016456,0.40862863735386323
209,10,1267,25,1506,17,3034,0.3034,0.499976166787366,0.15186813186813192,0.40855726944338927
209,10,1268,25,1506,17,3035,0.3035,0.49988902509130384,0.15186469041357883,0.40846559032010515
209,10,1268,25,1506,17,3035,0.3035,0.49988902509130384,0.15186469041357883,0.40846559032010515
210,10,1268,25,1507,17,3037,0.3037,0.4999912514145188,0.15185766472705686,0.4083392993911758
211,10,1270,25,1507,17,3040,0.304,0.5002299048169474,0.15226465236418968,0.40791814274628946
211,10,1272,25,1507,17,3042,0.3042,0.5001097250726576,0.15204810948659495,0.40773539578828677
211,10,1273,25,1507,17,3043,0.3043,0.5000579290969607,0.15204423768583886,0.40764408369838784
211,10,1273,25,1507,17,3043,0.3043,0.5000579290969607,0.15204423768583886,0.40764408369838784
211,10,1274,25,1508,17,3045,0.3045,0.49998108604510844,0.15182766325390634,0.40766501970206387
211,10,1275,25,1508,17,3046,0.3046,0.5000359348705844,0.15182370001985837,0.407573803754663
