,Low Income Solar House,Low Income Solar Apartment,Mid Income Solar House,Mid Income Solar Apartment,High Income Solar House,High Income Solar Apartment,Total Solar Panels,Global Adoption Rate,Clustering Score,Moran's I,Between-Class Gini
85,92,3,336,5,271,0,707,0.0707,0.15489814717860043,0.03857113204626875,0.28559719810425604
86,95,3,339,5,272,0,714,0.0714,0.1562170648425908,0.037193198146757346,0.2823753273365985
87,95,3,342,5,275,0,720,0.072,0.15815207046083263,0.03749451574430467,0.2836968515755678
88,96,3,346,5,279,0,729,0.0729,0.16100022535462097,0.03889890520918698,0.2844291736559256
89,100,3,349,5,286,0,743,0.0743,0.1652053509533294,0.03903676421231061,0.2846459673283162
90,101,4,352,5,286,0,748,0.0748,0.16604252539239134,0.03948262530629729,0.2818410009235148
91,101,4,358,6,286,0,755,0.0755,0.16791388116089312,0.04092400858412115,0.2798455792961259
92,101,4,361,6,288,0,760,0.076,0.16925318524922747,0.04283439897995745,0.2804149578717028
93,102,4,364,6,289,0,765,0.0765,0.16887737644618378,0.04253183193167847,0.27933143104923214
94,103,4,366,7,289,0,769,0.0769,0.170270516098417,0.04242721657786692,0.27755803008194047
95,103,4,370,8,292,0,777,0.0777,0.17186576863996217,0.04290196330098658,0.27828082633212725
96,103,4,371,8,294,0,780,0.078,0.17338099632444107,0.04366826380775386,0.2793920010542175
97,104,4,373,8,300,0,789,0.0789,0.1740151702032261,0.04424018719206445,0.2820225087288251
98,105,4,377,8,305,0,799,0.0799,0.1750731145335913,0.04425282972640008,0.2833776827603203
99,107,4,383,8,308,0,810,0.081,0.17410264721527097,0.04404910671313781,0.2819579463457427
100,108,4,386,8,309,0,815,0.0815,0.17446838387797795,0.04370758371603057,0.2809333537269567
101,110,4,388,8,313,0,823,0.0823,0.1740385544892244,0.04342895280602372,0.28125821207082363
102,112,4,392,8,316,0,832,0.0832,0.17754725863159596,0.04422975478072931,0.2804177472773309
103,114,4,396,8,319,0,841,0.0841,0.17802648946868255,0.043831824775235825,0.2795947530306253
104,116,4,400,8,324,0,852,0.0852,0.17964418587948,0.044818746148077196,0.28005136893367794
105,118,4,403,8,325,0,858,0.0858,0.179553221959764,0.04488594274944609,0.27824646596682906
106,121,4,404,9,329,0,867,0.0867,0.17970311320022303,0.04374143817612391,0.27775102088914433
107,122,4,409,9,330,0,874,0.0874,0.17921619982973194,0.04238176551044506,0.27633032051753287
108,122,4,411,9,336,0,882,0.0882,0.18358533827283827,0.04387529217831916,0.2795333240194188
109,124,4,415,9,341,0,893,0.0893,0.18676484695003215,0.0429304336920878,0.2799693394281066
110,128,4,421,9,343,0,905,0.0905,0.18594134732008485,0.0430910641165867,0.2765483977412469
111,132,4,422,9,344,0,911,0.0911,0.18617296711356116,0.04252712140366083,0.27375118917471203
112,133,4,423,9,345,0,914,0.0914,0.18621975612107192,0.042538904140090206,0.2733343311088137
113,133,4,426,9,350,0,922,0.0922,0.18797001911132344,0.04412685808141186,0.2756148376212935
114,134,4,428,9,353,0,928,0.0928,0.1883642275650915,0.044707185067826186,0.27614128631672524
115,134,4,429,9,360,0,936,0.0936,0.18977804256176847,0.046035205369969315,0.27995614381220957
116,135,4,436,9,361,0,945,0.0945,0.1934205949582408,0.04846375251195843,0.2781803639762696
117,136,4,444,9,363,0,956,0.0956,0.1960141331996678,0.04969124770669718,0.2767780776959601
118,140,4,444,9,366,0,963,0.0963,0.19780699558275,0.0499924398283651,0.27547712404263763
119,140,4,452,9,369,0,974,0.0974,0.19814375867616607,0.04895538275338845,0.27542177383361316
120,142,4,459,9,372,0,986,0.0986,0.19872533885491203,0.0482749965418169,0.27412272572040114
121,143,4,460,9,375,0,991,0.0991,0.19867474537595872,0.04893659321722919,0.27483732000812555
122,143,4,463,9,379,0,998,0.0998,0.19927371964269552,0.04865777788717487,0.2763854150682284
123,147,4,465,9,386,0,1011,0.1011,0.20289108122358868,0.051493060362227595,0.2768729995092398
124,148,4,468,9,388,0,1017,0.1017,0.20239076331440864,0.05084861050264786,0.2766064064607492
125,151,5,471,9,391,0,1027,0.1027,0.20275729554997846,0.0510066153581624,0.27477194321809817
126,152,5,472,9,392,0,1030,0.103,0.20216559138008552,0.050414874982181515,0.27439986642752884
127,155,5,476,9,396,0,1041,0.1041,0.2038991019140201,0.05035004925035045,0.2736198695789425
128,156,5,479,9,399,0,1048,0.1048,0.20506803717845784,0.049516898858148056,0.2738990758534426
129,156,5,482,9,401,0,1053,0.1053,0.20448889967205855,0.04906647524251531,0.2743381301715573
130,156,5,483,9,402,0,1055,0.1055,0.20487606858689478,0.049194379049906554,0.27465530542157035
131,156,5,487,9,409,0,1066,0.1066,0.2076496824499644,0.05064276232132313,0.2774330086102208
132,159,5,491,9,413,0,1077,0.1077,0.20949831692854948,0.05053722162948183,0.27664993381043157
133,159,5,493,9,416,0,1082,0.1082,0.20970316077954967,0.05107712381126929,0.2777565512365679
134,162,5,497,9,421,0,1094,0.1094,0.2111151529077353,0.050256584343702386,0.2774746882028773
135,162,5,500,9,423,0,1099,0.1099,0.21310034668056546,0.050778881149840686,0.2778778742516013
136,162,5,502,9,429,0,1107,0.1107,0.2131638735824256,0.0507151423258479,0.28040575003241974
137,162,5,503,9,432,0,1111,0.1111,0.21407588475503636,0.050442119933122906,0.28165297400472306
138,162,5,505,9,436,0,1117,0.1117,0.21500353451655066,0.050821686222155694,0.2831707403941149
139,163,5,506,9,438,0,1121,0.1121,0.21631709202147484,0.05150973573404327,0.28328069936594824
140,164,5,508,9,438,0,1124,0.1124,0.2157381881177599,0.0509323006310958,0.2822583264462801
141,165,5,509,9,441,0,1129,0.1129,0.2193221976858744,0.05239045825486504,0.28284012585575136
142,166,5,514,9,445,0,1139,0.1139,0.22246088101061692,0.05302422713764873,0.2831252923051921
143,167,5,518,9,451,0,1150,0.115,0.22279106754913208,0.05421943153385683,0.28450964563377684
144,169,5,520,9,455,0,1158,0.1158,0.22280224465289397,0.05408581538365723,0.28471238572321855
145,170,5,520,9,456,0,1160,0.116,0.22241710680561153,0.05369873045599287,0.28454558580057787
146,171,6,524,9,459,0,1169,0.1169,0.2225047691492803,0.05336037828340234,0.2839277779697171
147,171,6,529,9,459,0,1174,0.1174,0.2226404691712121,0.053328681900110454,0.28301132730362494
148,174,6,534,9,460,0,1183,0.1183,0.22365019279214193,0.053911263463381265,0.28072611654558327
149,174,7,539,9,462,0,1191,0.1191,0.22541226193372657,0.05329197524082819,0.2801226689789031
150,174,8,545,9,467,0,1203,0.1203,0.22729946326821324,0.054077814637788206,0.28068247212584635
151,174,8,546,9,467,0,1204,0.1204,0.22748489252444293,0.05434030227067869,0.2805054519664865
152,174,8,547,10,467,0,1206,0.1206,0.22822889104061173,0.05486372728133532,0.2801520806598445
153,177,8,551,11,470,0,1217,0.1217,0.23078161427626007,0.05635467436643573,0.2788222295638521
154,179,8,556,12,472,0,1227,0.1227,0.23261573325911564,0.05539997186535742,0.2774883996455622
155,180,8,557,12,475,0,1232,0.1232,0.23307747198105214,0.056665108194993444,0.2780451757029425
156,180,8,565,12,477,0,1242,0.1242,0.23276422259473106,0.05606353379458965,0.2775478287812733
157,181,8,566,12,480,0,1247,0.1247,0.23388936001476193,0.057303725145078054,0.27809785157106415
158,184,8,567,12,481,0,1252,0.1252,0.23348681387112133,0.05676979117707329,0.2766378466624461
159,184,8,570,12,483,0,1257,0.1257,0.23418175391859603,0.0571179207275053,0.2769938580349187
160,184,8,572,12,486,0,1262,0.1262,0.23471452428958384,0.058325980459362894,0.27794072175532064
161,187,8,575,12,490,0,1272,0.1272,0.23765403233488339,0.058556748853176424,0.27744027692570167
162,187,9,581,12,493,0,1282,0.1282,0.23716509578511139,0.05682361587901845,0.2771525372701295
163,187,9,584,12,495,0,1287,0.1287,0.23746448255794048,0.05628493251500303,0.2774981513222068
164,190,9,588,12,498,0,1297,0.1297,0.23958581024848413,0.05649938211965509,0.27643239590323293
165,191,9,592,12,504,0,1308,0.1308,0.24392305355687255,0.05735872363811127,0.27771661335662295
166,192,9,595,13,507,0,1316,0.1316,0.24524313656363958,0.05750456324097994,0.2777554501974879
167,192,9,600,13,508,0,1322,0.1322,0.2469665040321338,0.05719014337100744,0.2773629288154651
168,192,9,606,13,510,0,1330,0.133,0.24954531705097316,0.05981860404292267,0.2772204403332246
169,193,9,613,13,513,0,1341,0.1341,0.2514954909214445,0.06017599986239933,0.27678907716123086
170,193,9,616,13,516,0,1347,0.1347,0.2535736942382512,0.06148454964245046,0.27752167391296423
171,195,10,620,14,519,0,1358,0.1358,0.2557325029721632,0.06222034678208335,0.2763467697976556
172,195,11,623,14,523,0,1366,0.1366,0.2582537231490976,0.063105226753278,0.27694194243542264
173,196,11,626,14,532,0,1379,0.1379,0.2595609693336966,0.06385258767376394,0.2794796667635541
174,199,12,627,14,536,0,1388,0.1388,0.25928891375965074,0.06410372494739366,0.27879888361250255
175,199,12,630,14,544,0,1399,0.1399,0.2615348043036215,0.0637615510399512,0.2814047070687005
176,201,12,635,14,550,0,1412,0.1412,0.26239331119480264,0.06519781570412224,0.28188902452811737
177,202,13,638,14,554,0,1421,0.1421,0.2630480620688807,0.06501408483921603,0.28191986775984573
178,204,13,642,14,557,0,1430,0.143,0.2641428123458278,0.06483064961184463,0.28142978732458523
179,204,13,644,14,559,0,1434,0.1434,0.2645894325177542,0.0644420194843278,0.28187280433486944
180,205,13,645,14,563,0,1440,0.144,0.26515438581072287,0.06482776754825571,0.282698483266502
181,206,13,646,15,564,0,1444,0.1444,0.26553592144737975,0.06482381508602907,0.28227043828536064
182,208,13,650,15,570,0,1456,0.1456,0.2676925758279064,0.06518594949629432,0.28287836437018266
183,208,13,654,15,575,1,1466,0.1466,0.2693263312534859,0.06591742358479247,0.28445540307227485
184,209,13,655,15,577,1,1470,0.147,0.2699078159599988,0.06551399745193656,0.28453540148914797
185,212,13,659,15,579,1,1479,0.1479,0.2709197854875821,0.06679623123654682,0.2832050063682532
186,214,13,662,15,584,1,1489,0.1489,0.27296879981223415,0.067861394497674,0.2835805349587823
187,216,13,667,15,586,1,1498,0.1498,0.27449901262652265,0.06910003508710713,0.28260826667917255
188,216,13,670,15,589,1,1504,0.1504,0.2751248260998261,0.06941743299614353,0.283235879873474
189,216,13,672,15,593,1,1510,0.151,0.2756096889314021,0.06935791844851556,0.2843491568490311
190,218,13,677,15,595,1,1519,0.1519,0.2774207246731999,0.06980395439245464,0.2833865584039012
191,219,13,680,15,599,1,1527,0.1527,0.28100443457469065,0.07118157733649856,0.2838763376604252
192,220,13,684,15,603,1,1536,0.1536,0.2827737835489141,0.07161204808263634,0.28422056457562234
193,220,13,689,15,605,1,1543,0.1543,0.28299291946952765,0.07103455407724797,0.28420548029252374
194,226,13,694,15,606,1,1555,0.1555,0.28394015630475977,0.07049219525368286,0.2810741466557795
195,226,13,697,15,610,1,1562,0.1562,0.2866130953983971,0.07272865313829895,0.2820252013907272
196,226,13,700,15,618,1,1573,0.1573,0.28759114354238635,0.0716461974588123,0.28430886375978054
197,226,13,702,15,621,1,1578,0.1578,0.28868187174254517,0.07209618590376808,0.28503573467137855
198,227,13,703,16,626,1,1586,0.1586,0.29215050032843964,0.0744413067661947,0.2859641666158718
199,230,14,708,17,630,1,1600,0.16,0.2918824518213616,0.07245597248205418,0.2846631479928452
200,231,15,714,18,634,1,1613,0.1613,0.2935447114517966,0.0745238962340251,0.2841401836899074
201,232,15,718,18,637,1,1621,0.1621,0.2957325837427878,0.07504523288021749,0.28414021248760807
202,232,15,721,18,641,1,1628,0.1628,0.29538738406503184,0.07436400720077543,0.2850362835620725
203,232,16,724,18,645,1,1636,0.1636,0.2968843987915679,0.07574244979205799,0.28548429114269663
204,235,16,726,18,651,1,1647,0.1647,0.2997588745534576,0.07708409721323715,0.28582113310552026
205,237,16,726,18,657,1,1655,0.1655,0.3012553542762507,0.07790376992275282,0.2868479877670427
206,238,16,728,18,659,1,1660,0.166,0.30187364048324195,0.07896469309858642,0.2867820821774778
