Low Income Solar House,Low Income Solar Apartment,Mid Income Solar House,Mid Income Solar Apartment,High Income Solar House,High Income Solar Apartment,Total Solar Panels,Global Adoption Rate,Clustering Score,Moran's I,Between-Class Gini
52,1,482,4,816,4,1359,0.1359,0.3181676544038167,0.115742530940066,0.4813265202602836
52,1,484,4,821,4,1366,0.1366,0.3199447802972032,0.11833454632443421,0.48171517840079936
52,1,485,4,826,4,1372,0.1372,0.321448955933605,0.11896391338998206,0.48232411804595304
52,1,486,4,829,4,1376,0.1376,0.3225768987248579,0.11883953765724894,0.4825969569695097
52,1,489,4,832,4,1382,0.1382,0.3238755479321517,0.11986449265234371,0.48242159627259246
52,1,490,4,838,4,1389,0.1389,0.3254971843238991,0.12064636148330188,0.48318303481089125
53,1,492,4,840,4,1394,0.1394,0.3263624165602583,0.12147559431317362,0.48254479244939147
53,1,496,4,846,4,1404,0.1404,0.33077398989898993,0.1231172161172161,0.4826391479681063
54,1,500,4,848,4,1411,0.1411,0.3318824348675095,0.12385883142697089,0.48157228669488666
54,1,503,4,849,4,1415,0.1415,0.332146410955766,0.1241091950871512,0.48108103958481774
54,1,504,4,855,4,1422,0.1422,0.3343057056561993,0.12457965015680822,0.4818333486503891
54,1,506,4,859,4,1428,0.1428,0.3356211087601537,0.12552711834467087,0.48204232265164065
54,1,506,4,859,4,1428,0.1428,0.3356211087601537,0.12552711834467087,0.48204232265164065
54,1,507,4,860,4,1430,0.143,0.33681004596151864,0.12545143691201585,0.4819865342837244
54,1,510,4,861,4,1434,0.1434,0.3388923954833046,0.12646411029217508,0.48150099650648315
55,1,514,4,867,4,1445,0.1445,0.3385608088418637,0.12551402127569827,0.48109754268407895
55,1,517,4,872,4,1453,0.1453,0.33838543176017294,0.12520068875629803,0.48125252722655637
55,1,517,4,873,4,1454,0.1454,0.33891725133104444,0.1257364753916478,0.48141034408573774
55,1,521,4,874,4,1459,0.1459,0.34015808551891025,0.12611060009370864,0.48072274967234724
55,1,523,4,876,4,1463,0.1463,0.34042745579757233,0.12633032675298628,0.4806169037803986
55,1,526,4,878,4,1468,0.1468,0.34201926071803124,0.12707663790801965,0.48030194985264485
55,1,528,4,879,4,1471,0.1471,0.3417012416501169,0.12676216909644591,0.48004061409791926
56,1,531,4,879,4,1475,0.1475,0.34393318932747896,0.12735290127220822,0.4789215839712653
56,1,537,4,881,4,1483,0.1483,0.3462340003922154,0.129275010218387,0.47799205768378455
56,1,540,4,882,4,1487,0.1487,0.3458740910696406,0.12872353952086465,0.47753026716748703
56,1,542,4,885,4,1492,0.1492,0.34705042940930036,0.12905994756898642,0.4775917687720299
56,1,546,4,886,4,1497,0.1497,0.3475203909731706,0.1286512449573782,0.4769284386996608
57,1,547,4,889,4,1502,0.1502,0.3477268874131358,0.12898776590941247,0.4767118569801518
57,1,552,4,890,4,1508,0.1508,0.34861957819072176,0.1290890407493445,0.47585147694851476
57,1,552,4,892,4,1510,0.151,0.3481566039832972,0.1286275455543011,0.47616609929241943
57,1,553,4,895,4,1514,0.1514,0.34938192234549853,0.12807663589174487,0.4764335989789621
57,1,556,4,899,4,1521,0.1521,0.3509561430293137,0.1290494280514216,0.47645180563526673
57,1,558,4,901,4,1525,0.1525,0.3510694670951081,0.1288646961791078,0.47636034683831063
59,1,562,4,903,4,1533,0.1533,0.3509540891489878,0.12849354083384185,0.4749198716931873
59,1,564,4,904,4,1536,0.1536,0.35091647545955634,0.12817116653180324,0.4746771000987146
59,1,567,6,904,4,1541,0.1541,0.3513301994759379,0.1281266284314523,0.4736837308933943
59,1,567,6,907,4,1544,0.1544,0.35138481287831935,0.12780425898621853,0.4741514598947412
59,1,568,6,910,4,1548,0.1548,0.3518361352234409,0.1276167361489511,0.47441932137114096
60,1,570,6,912,4,1553,0.1553,0.35297687750883366,0.1279176191965796,0.4738659785805557
61,1,570,6,914,4,1556,0.1556,0.3534040236681989,0.12831680114946953,0.4737079926815177
61,1,571,6,915,4,1558,0.1558,0.35424232209946493,0.12870844421521677,0.4736664670775557
61,1,573,6,918,4,1563,0.1563,0.3542508610340554,0.12901313239608597,0.47373782540493714
61,1,573,6,920,4,1565,0.1565,0.35546258318519686,0.12926854415075043,0.47404530390339633
61,1,575,6,923,4,1570,0.157,0.35689788783658516,0.12991921004850024,0.47411510645231464
61,1,578,6,924,4,1574,0.1574,0.3576893824505289,0.13079300935142388,0.4736850316096694
61,1,580,6,928,4,1580,0.158,0.35799549611415094,0.13120320612894815,0.4739079342699413
61,1,583,6,928,4,1583,0.1583,0.3587515889922476,0.13193960187460943,0.47332850050378134
62,1,583,6,930,4,1586,0.1586,0.35942454616601266,0.13231771429728673,0.4731744651090777
62,1,585,6,930,4,1588,0.1588,0.35981247813634176,0.1322139938712972,0.4727898488631479
62,1,587,6,931,4,1591,0.1591,0.35973091705605886,0.13188116137758052,0.4725583795994404
62,1,588,6,933,4,1594,0.1594,0.3596596467822883,0.13154866235596208,0.47267121050999616
62,1,590,6,936,4,1599,0.1599,0.36098553832096153,0.13217032107282414,0.47274418314552963
62,1,591,6,939,4,1603,0.1603,0.3610821879114562,0.13196016043735642,0.4730070487023421
62,1,593,6,940,4,1606,0.1606,0.36153554449434594,0.13197784297991316,0.472777414373118
62,1,596,6,940,4,1609,0.1609,0.3616074406728612,0.1316960236852645,0.47220799764377047
62,1,597,6,940,4,1610,0.161,0.36211984189879587,0.1321688401052979,0.47201849674938234
62,1,599,6,946,4,1618,0.1618,0.363716671941579,0.1331322246625462,0.47254364899493445
62,1,599,6,949,4,1621,0.1621,0.3647241475627376,0.1334923890829614,0.47299236470061173
62,1,601,6,950,4,1624,0.1624,0.36607548144585184,0.1331551034602678,0.4727652502987529
63,1,602,6,952,4,1628,0.1628,0.3661546410622765,0.13293073501937644,0.472428596077157
63,1,602,6,954,4,1630,0.163,0.36594587590897554,0.1324684923692826,0.4727262974596426
63,1,603,6,956,4,1633,0.1633,0.3669710567040217,0.13351655807435497,0.47283610714283525
64,1,603,6,957,4,1635,0.1635,0.36713126270146507,0.13375202631001534,0.47253944886347216
64,1,605,6,960,4,1640,0.164,0.3669843078003225,0.13343064885271003,0.472611004779562
64,1,608,6,961,4,1644,0.1644,0.3676745899764193,0.13286470678186404,0.47220151182009973
64,1,608,6,963,4,1646,0.1646,0.36802479730311644,0.13309768712387765,0.4724967082368024
65,1,611,6,967,4,1654,0.1654,0.3716583349310622,0.13402139037433158,0.47209033968512487
65,1,614,6,969,4,1659,0.1659,0.371292465506967,0.13357458664160307,0.4718320431563143
65,1,614,6,972,4,1662,0.1662,0.3718699993880935,0.13391619627209822,0.472271472718728
66,1,615,6,974,4,1666,0.1666,0.37150506099062053,0.13368867119030786,0.4719435789686905
66,1,619,6,975,4,1671,0.1671,0.3722399226448417,0.13391257584499752,0.4713591727313342
66,1,620,7,978,4,1676,0.1676,0.37291912466852656,0.13447160788807058,0.47143282373063383
66,1,625,7,981,4,1684,0.1684,0.373969283031783,0.13569275980832587,0.4709628516552969
66,1,626,7,981,4,1685,0.1685,0.3740359944107713,0.135465482735728,0.4707820692969604
66,1,630,7,983,4,1691,0.1691,0.37513604422318114,0.1356782578585464,0.4703514995816123
66,1,632,7,984,4,1694,0.1694,0.3749449038798151,0.1356680741840822,0.470137185854933
66,1,633,7,984,4,1695,0.1695,0.37472317419094475,0.135441175565053,0.4699576031208534
68,1,635,7,984,4,1699,0.1699,0.37413034523653993,0.1345285402003021,0.46874207057059686
68,1,635,7,985,4,1700,0.17,0.3744853335213005,0.13497073669660825,0.46888802783156097
68,1,636,7,986,4,1702,0.1702,0.3744564933169174,0.13485205115950502,0.4688552121346115
69,1,637,7,988,4,1706,0.1706,0.3745263174611001,0.13512072955532042,0.4685415284006136
70,1,640,7,993,4,1715,0.1715,0.3760971138089782,0.13608160452646811,0.4683106453252582
70,1,640,7,997,4,1719,0.1719,0.37701965349195665,0.137824741924474,0.4688890900337901
70,1,644,8,1000,4,1727,0.1727,0.37877698976073904,0.1393084257728899,0.4684401397962164
70,1,647,8,1000,4,1730,0.173,0.37827381836651824,0.1389618884425819,0.4679133793641088
70,1,647,8,1001,4,1731,0.1731,0.3782098828277172,0.13873460520829087,0.46805742590583677
70,1,650,8,1004,4,1737,0.1737,0.3782757074303526,0.13737401571401536,0.4679636131133706
70,1,655,8,1004,4,1742,0.1742,0.37888070087437176,0.13788010869730513,0.4670917161395667
70,1,659,8,1008,4,1750,0.175,0.379643843174771,0.13737706778943895,0.46697161548457267
71,1,660,8,1009,4,1753,0.1753,0.3794786450446828,0.1367000640270111,0.4665266116545996
72,1,662,8,1010,4,1757,0.1757,0.38067723776508716,0.13677369010187299,0.46591054321131925
73,1,663,8,1015,4,1764,0.1764,0.3826649392274392,0.1381125335634829,0.4660419131710358
73,1,665,8,1017,4,1768,0.1768,0.3826947995315342,0.13753356676637102,0.46598470896182365
73,1,665,8,1017,4,1768,0.1768,0.3826947995315342,0.13753356676637102,0.46598470896182365
74,1,665,8,1018,4,1770,0.177,0.38274271029084167,0.13740581674154834,0.4657162977549431
74,1,666,8,1019,4,1772,0.1772,0.38299790330333316,0.13760039383805361,0.46568810745258143
74,1,670,8,1019,4,1776,0.1776,0.38392712441809507,0.1376657280761779,0.4650061733909694
74,1,670,8,1021,4,1778,0.1778,0.3849088998187082,0.13785856306126837,0.46529146488635736
75,1,674,8,1022,4,1784,0.1784,0.3858559698728238,0.13779855707307231,0.46434685626884226
75,1,674,8,1023,4,1785,0.1785,0.38637860361611065,0.13789401298663484,0.4644895064348737
75,1,677,8,1023,4,1788,0.1788,0.3870461283858145,0.13881917213342398,0.46398229277965
76,1,683,8,1024,4,1796,0.1796,0.3886093259419153,0.13861427740512444,0.4627090425914407
76,1,684,8,1024,4,1797,0.1797,0.3891601241294493,0.13902640174598835,0.4625412256166473
76,1,685,8,1024,4,1798,0.1798,0.38967314736545505,0.13911968535801908,0.4623735303266452
76,1,688,8,1026,4,1803,0.1803,0.3903966794739446,0.1393123403551518,0.4621577929588372
76,1,689,8,1029,4,1807,0.1807,0.3905099830224622,0.13968104458927286,0.46241933719437417
76,1,693,8,1029,4,1811,0.1811,0.3911904626763509,0.14003390498725635,0.4617530026590866
76,1,696,8,1030,4,1815,0.1815,0.39148754491106785,0.14008159566321074,0.46139743841502384
76,1,696,8,1031,4,1816,0.1816,0.3914872256759674,0.14048787485330644,0.4615401674454482
76,1,700,8,1033,4,1822,0.1822,0.3917307588512209,0.14039780229811247,0.4611630676726944
77,1,701,8,1038,4,1829,0.1829,0.3920877645946139,0.14008079377615582,0.4613101435274663
78,1,702,8,1042,4,1835,0.1835,0.3932970164128001,0.13998658227628455,0.46131479666563396
78,1,704,8,1043,4,1838,0.1838,0.393871412423757,0.13931383046333964,0.461128257490848
78,1,706,8,1045,4,1842,0.1842,0.3948822109458671,0.13997788957341048,0.46108330410664483
78,1,707,8,1046,4,1844,0.1844,0.39524103462962157,0.13952967783624112,0.4610608974742892
78,1,708,8,1048,4,1847,0.1847,0.3955412767132789,0.13979170518698075,0.46117914760606576
79,1,709,8,1049,4,1850,0.185,0.3953679521393497,0.13912028602705723,0.46076325649741207
79,1,712,8,1050,4,1854,0.1854,0.39584386184386183,0.13915724489429668,0.46041663629173984
79,1,712,8,1050,4,1854,0.1854,0.39584386184386183,0.13915724489429668,0.46041663629173984
79,1,712,8,1051,4,1855,0.1855,0.39608921902276845,0.13893380197061336,0.46055713588680963
79,1,714,8,1053,4,1859,0.1859,0.39604951951313133,0.13866678340722724,0.4605137467504113
81,1,718,8,1057,4,1869,0.1869,0.39632475507810627,0.13798185456058154,0.4596483925217722
82,1,719,8,1057,4,1871,0.1871,0.3966589902985189,0.13826165589510359,0.45909877350293327
82,1,721,8,1057,4,1873,0.1873,0.3965674462865474,0.1381241188519139,0.4587781747038311
82,1,725,8,1060,4,1880,0.188,0.3979310682802154,0.13913021185535573,0.4585595234728741
82,1,726,8,1065,4,1886,0.1886,0.39861956292615164,0.13933075584760496,0.45909854671596567
82,1,731,8,1070,4,1896,0.1896,0.40052205693061926,0.13984193174859985,0.458999434544761
82,1,732,8,1073,4,1900,0.19,0.40086880565519806,0.1400220283939519,0.459256308137582
82,1,732,8,1075,4,1902,0.1902,0.40129816764432147,0.14018393516468344,0.45953214823473987
82,1,734,8,1076,4,1905,0.1905,0.4015363851765746,0.13981966532072695,0.45935427802656026
82,1,737,8,1080,5,1913,0.1913,0.4026287518430002,0.14015828431567634,0.45956874070169446
82,1,737,8,1080,5,1913,0.1913,0.4026287518430002,0.14015828431567634,0.45956874070169446
82,1,737,8,1085,5,1918,0.1918,0.40369625730127295,0.14126431843999657,0.4602511381418779
82,1,738,8,1087,5,1921,0.1921,0.40366066438053916,0.1411919584657043,0.46036625195473563
83,1,739,8,1089,5,1925,0.1925,0.40383854389580576,0.1406030637457394,0.46010289027410883
83,1,741,8,1089,5,1927,0.1927,0.40407722802418594,0.14045900619386162,0.45979083438931045
83,1,742,8,1089,5,1928,0.1928,0.40430528411297645,0.14053694111404913,0.45963496512750074
83,1,746,8,1092,5,1935,0.1935,0.40443085742153584,0.13988244445395995,0.4594198172246166
83,1,748,8,1093,5,1938,0.1938,0.4054753459226055,0.1406682501809956,0.4592450861234128
83,1,749,8,1096,5,1942,0.1942,0.4058129563934517,0.1400798158082718,0.45949582545649886
83,1,752,8,1098,5,1947,0.1947,0.40686881169382455,0.14015691074568778,0.4593021023738865
85,1,756,8,1098,5,1953,0.1953,0.4084988994814547,0.142390865883334,0.4579400751195581
85,1,757,8,1098,5,1954,0.1954,0.40869539577231884,0.14246524559777568,0.4577866223249374
85,1,758,8,1100,5,1957,0.1957,0.4094244863062067,0.143872322796121,0.4579038981928825
85,1,761,9,1102,5,1963,0.1963,0.41127765519036574,0.14430360407811957,0.45756231028400424
85,1,761,9,1103,5,1964,0.1964,0.4115737720329557,0.14467142966511365,0.4576972265984877
85,1,764,9,1105,5,1969,0.1969,0.4116230814704097,0.14444214239746425,0.45750945251237995
85,1,765,9,1108,5,1973,0.1973,0.4123917276786754,0.144421247949933,0.4577606002605134
85,1,766,9,1108,5,1974,0.1974,0.4131510888998199,0.14537480959362276,0.45760870149588834
85,1,767,9,1108,5,1975,0.1975,0.413355815220351,0.14544576665781273,0.4574569035069998
86,1,769,9,1111,5,1981,0.1981,0.4143493961779242,0.14557562292370468,0.4571884315943578
86,1,771,10,1112,5,1985,0.1985,0.4145403687680316,0.14585554270522053,0.4568693636562677
86,1,775,10,1112,5,1989,0.1989,0.415914886960227,0.1468705247741738,0.45626669688185667
86,1,775,10,1115,5,1992,0.1992,0.4161667320495288,0.14707665371323436,0.4566686979122827
86,1,777,10,1116,5,1995,0.1995,0.41730355001324365,0.14757306285354233,0.4565020325446816
86,1,778,10,1117,5,1997,0.1997,0.4174540350656758,0.14770884172355048,0.4564856621090249
87,1,781,10,1122,5,2006,0.2006,0.41798448526720255,0.1477334704871404,0.45633975912308733
87,1,781,10,1122,5,2006,0.2006,0.41798448526720255,0.1477334704871404,0.45633975912308733
87,1,785,10,1122,5,2010,0.201,0.4181084618273053,0.14770367371340873,0.45574375389101335
87,1,787,10,1124,5,2014,0.2014,0.4183079717408075,0.14796869165070536,0.45571271464570673
88,1,787,10,1127,5,2018,0.2018,0.41909146657160556,0.14765447374594534,0.4557501316070131
89,1,787,10,1131,5,2023,0.2023,0.4189781477671522,0.14712434841303876,0.4559196892980581
89,1,789,10,1135,5,2029,0.2029,0.41973673103302733,0.14753535353535355,0.4561521825001775
89,1,789,10,1138,5,2032,0.2032,0.4197570400233122,0.14772911696641458,0.45654642578626586
89,1,792,10,1141,5,2038,0.2038,0.4209489352557199,0.14839963464385408,0.4564981904849998
89,1,793,10,1141,5,2039,0.2039,0.4208481785754513,0.14817700286766197,0.45635137802428555
89,1,796,10,1142,5,2043,0.2043,0.42129888393988446,0.14843029640823882,0.45604244867786425
89,1,798,10,1142,5,2045,0.2045,0.42129434477548144,0.14798535846259903,0.4557497696609862
89,1,798,10,1142,5,2045,0.2045,0.42129434477548144,0.14798535846259903,0.4557497696609862
89,1,799,10,1143,5,2047,0.2047,0.4215998161299189,0.14814532584633106,0.4557344968337511
89,1,800,10,1144,5,2049,0.2049,0.4222970523092773,0.14884066747209765,0.45571925272003827
89,1,800,10,1146,5,2051,0.2051,0.4222508412176219,0.14896513399796224,0.45598039121772055
89,1,803,10,1149,5,2057,0.2057,0.4225596533682262,0.14876762460649537,0.4559341531444086
89,1,805,10,1152,5,2062,0.2062,0.42234136665623545,0.14794050245048826,0.4560332375351903
90,1,807,10,1153,5,2066,0.2066,0.4222945633954363,0.1479026246760014,0.4555203721715941
90,1,807,10,1156,5,2069,0.2069,0.4225175644909301,0.14780292761955796,0.4559090501894607
90,1,808,10,1157,5,2071,0.2071,0.4223264492858107,0.14764211647974956,0.45589380866473156
90,1,810,10,1158,5,2074,0.2074,0.42206519862316966,0.1472598352081056,0.45573434282105
92,1,812,10,1158,5,2078,0.2078,0.4229462089394587,0.14748815566690257,0.45474502279606127
95,1,813,10,1159,5,2083,0.2083,0.42284006010557235,0.14722570353200984,0.4536819058367268
95,1,813,10,1161,5,2085,0.2085,0.4229868695029675,0.14734523609701247,0.4539415828970886
95,1,814,10,1163,5,2088,0.2088,0.423150287545681,0.14724315825301604,0.45405774754003864
95,1,815,10,1163,5,2089,0.2089,0.42316316510561114,0.1473025233893275,0.45391495742736215
95,1,816,10,1164,5,2091,0.2091,0.4236225960591078,0.1474209127823928,0.4539016815200549
96,1,817,10,1167,5,2096,0.2096,0.4233622230754162,0.1471624159842148,0.4537993411493555
97,1,817,10,1168,5,2098,0.2098,0.42363155919746176,0.1470002596942562,0.45358149560966715
97,1,819,10,1168,5,2100,0.21,0.4235226777569335,0.14684486850508083,0.4532976122167482
97,1,822,10,1170,5,2105,0.2105,0.4233919037226986,0.14630010847310687,0.453130805804357
98,1,822,10,1173,5,2109,0.2109,0.42347413605133316,0.1459759372795396,0.4531721271044544
98,1,824,10,1174,5,2112,0.2112,0.4237701616852471,0.14559385184009677,0.45301861807053845
98,1,825,10,1175,5,2114,0.2114,0.4235692275165959,0.14515419875391572,0.45300629739891196
98,1,827,10,1175,5,2116,0.2116,0.42316793028541017,0.1447149719854798,0.45272475923833816
98,1,827,10,1176,5,2117,0.2117,0.42323718999855364,0.14477284182928274,0.4528533185221826
99,1,830,10,1176,5,2121,0.2121,0.42371780052545643,0.1452868850961718,0.45208867667460256
99,1,830,10,1177,5,2122,0.2122,0.42394278030791965,0.14506731101457573,0.4522173814242055
100,1,830,10,1180,5,2126,0.2126,0.42465666503856037,0.1452954711299445,0.45226032154776313
100,1,833,10,1183,5,2132,0.2132,0.4256193800975183,0.1459101224377763,0.4522257095187244
100,1,833,10,1184,5,2133,0.2133,0.42553685219333715,0.1459661238128641,0.4523536367890449
100,1,836,10,1185,5,2137,0.2137,0.4258574745558798,0.14591387112600246,0.45206353157923057
101,1,836,10,1187,5,2140,0.214,0.42599027956170815,0.1458053900334953,0.4519788833177311
101,1,836,10,1190,5,2143,0.2143,0.42627954884736924,0.14597110783424516,0.45236126795466314
101,1,836,10,1191,5,2144,0.2144,0.42638080064447526,0.14575170373984234,0.45248842698089103
101,1,836,10,1193,5,2146,0.2146,0.4263678339927756,0.14613585685538694,0.45274229286781836
101,1,839,10,1193,5,2149,0.2149,0.42636980686187775,0.1457518409782792,0.45232666290047724
101,1,841,10,1193,5,2151,0.2151,0.4264539605056846,0.14558722746187538,0.4520499999516339
101,1,841,10,1195,5,2153,0.2153,0.42660520345576214,0.14569608642312137,0.4523036962764608
101,1,841,10,1197,5,2155,0.2155,0.426960299390532,0.1460777887199513,0.4525567935254138
101,1,841,10,1198,5,2156,0.2156,0.4273696807866961,0.14667807079951145,0.45268311815916434
102,1,844,10,1198,5,2160,0.216,0.42763707547930285,0.14689198420005348,0.4519325468136269
102,1,845,11,1199,5,2163,0.2163,0.4279197195554934,0.14650644257775153,0.45178399221547183
103,1,849,11,1200,5,2169,0.2169,0.42791309122177884,0.1457362599818225,0.45102605545763863
103,1,851,11,1204,5,2175,0.2175,0.4285864059135948,0.14523846122583398,0.45125817272712193
104,1,852,11,1205,5,2178,0.2178,0.42820179513690787,0.1445832106189006,0.4509137021208642
104,1,852,11,1205,5,2178,0.2178,0.42820179513690787,0.1445832106189006,0.4509137021208642
105,1,854,11,1206,5,2182,0.2182,0.42782843400666093,0.14398143076681033,0.450434046345446
105,1,855,11,1207,5,2184,0.2184,0.42823723240198686,0.14408624754125438,0.4504243842447349
105,1,857,11,1208,5,2187,0.2187,0.428782190159367,0.1445126645729307,0.4502790661445699
105,1,861,11,1209,5,2192,0.2192,0.4287740875189435,0.14396245249225895,0.4498633989358877
106,1,861,11,1210,5,2194,0.2194,0.42872169326029536,0.1440656098190345,0.4496578558338838
106,1,862,11,1210,5,2195,0.2195,0.4289597198843774,0.14384787482907896,0.449522811748563
107,1,865,11,1211,5,2200,0.22,0.42908032362474274,0.14382848139013812,0.448913702405771
107,1,866,11,1211,5,2201,0.2201,0.4291530961954459,0.1436109365596828,0.4487791615586764
107,1,867,11,1215,5,2206,0.2206,0.42980876335033535,0.14359008095161296,0.4491491082838445
107,1,869,11,1216,5,2209,0.2209,0.4296968898715723,0.14347382249332694,0.44900656648116505
108,1,871,11,1217,5,2213,0.2213,0.4303839037874364,0.143407443347057,0.44853560877159265
108,1,874,11,1219,5,2218,0.2218,0.4312093226349891,0.14445749865343718,0.4483864108694286
108,1,875,11,1221,5,2221,0.2221,0.43182570162488937,0.14465635156185122,0.4485041564058361
108,1,875,11,1223,5,2223,0.2223,0.43233481151650677,0.14452539179922705,0.4487546900668004
108,1,878,11,1223,5,2226,0.2226,0.4324767733142339,0.1444056008491307,0.448355541873877
108,1,879,11,1225,5,2229,0.2229,0.43290508701929564,0.14455129240400214,0.448472922674525
109,1,880,11,1226,5,2232,0.2232,0.43406246250880287,0.14575807304557278,0.44813917839756917
109,1,882,11,1227,5,2235,0.2235,0.43536317568828775,0.1462033794271687,0.4479993370992905
109,1,884,11,1228,5,2238,0.2238,0.4355731669435208,0.1458150869109812,0.4478598204890063
110,1,885,11,1231,5,2243,0.2243,0.43528612312124376,0.14578556701606435,0.4477775658327426
110,1,886,11,1235,5,2248,0.2248,0.4364391354917436,0.14681038214442202,0.44814349357055133
111,1,887,11,1235,5,2250,0.225,0.4369652334797101,0.1466385636337234,0.44768864495472044
112,1,888,11,1237,5,2254,0.2254,0.43747453944208053,0.14629492455418383,0.44748306773962704
113,1,888,11,1239,5,2257,0.2257,0.4375062030923488,0.14564255973512225,0.4474090260146261
114,1,888,11,1240,5,2259,0.2259,0.43752188238656736,0.1454710222651461,0.4472111638622766
114,1,890,11,1242,5,2263,0.2263,0.43805328737791094,0.14486542203915853,0.4471979883403958
114,1,893,11,1246,5,2270,0.227,0.438539068241055,0.14491345126037666,0.44730182914836397
115,1,893,11,1246,6,2272,0.2272,0.43891047074770057,0.14552663209108974,0.4471051811737305
115,1,896,11,1247,6,2276,0.2276,0.43867244233822833,0.1454431293123738,0.44683923716064927
115,1,897,11,1250,7,2281,0.2281,0.43888499339949255,0.144881238712942,0.4472023660015682
116,1,901,11,1251,7,2287,0.2287,0.4398831534129518,0.14488428289934563,0.44649024376453816
116,1,903,11,1252,7,2290,0.229,0.4399516615162129,0.144501849663542,0.44635550917636024
116,1,906,11,1253,7,2294,0.2294,0.44024590646477935,0.1441562785095864,0.44609251099073505
116,1,908,11,1254,7,2297,0.2297,0.44007376543371307,0.14350806450305684,0.4459585707748042
116,1,908,11,1257,7,2300,0.23,0.44014587566875146,0.14337882659229767,0.44632667849367413
116,1,909,11,1257,7,2301,0.2301,0.44053489459630574,0.14316302664213143,0.4461984755812205
116,1,912,11,1258,7,2305,0.2305,0.44086398504876767,0.14332833365643194,0.4459368821214807
116,1,915,12,1258,7,2309,0.2309,0.4419168625548834,0.1440155768519706,0.4454258299325895
116,1,917,12,1258,7,2311,0.2311,0.4420677351943614,0.14384195078805348,0.44517074284327096
116,1,918,12,1260,7,2314,0.2314,0.4426945041388523,0.14422602487118616,0.44528854754487507
116,1,921,12,1262,7,2319,0.2319,0.44271028956638286,0.14391949512884647,0.44515180344990074
116,1,922,12,1263,7,2321,0.2321,0.4424768416672562,0.14374531939821167,0.4451470884139119
116,1,923,12,1265,7,2324,0.2324,0.4428266034669657,0.14412632260028924,0.44526443366181095
116,1,924,12,1267,7,2327,0.2327,0.4431542545883631,0.14450598139149048,0.4453814539198467
116,1,925,12,1270,7,2331,0.2331,0.4431170637426012,0.1446683987882387,0.4456196031700281
116,1,927,12,1272,7,2335,0.2335,0.4427640730752319,0.1440616071488555,0.44560945497942467
117,1,928,12,1272,7,2337,0.2337,0.44238434402456706,0.14363060046236822,0.44517192637166536
117,1,932,13,1274,7,2344,0.2344,0.4440634872229571,0.14467619169111712,0.4447853181850722
117,1,936,13,1274,7,2348,0.2348,0.4445227817186844,0.14508809099439626,0.44428334431390554
117,1,938,14,1274,7,2351,0.2351,0.44541528496132077,0.14571379003728654,0.4439076068332624
117,1,940,14,1275,7,2354,0.2354,0.4458721934137004,0.14557488008004474,0.4437789775230769
117,1,942,14,1275,7,2356,0.2356,0.4462483933666409,0.14590560659854912,0.44352918815639697
117,1,943,14,1275,7,2357,0.2357,0.4465800013950524,0.14619770915898378,0.44340439889238015
117,1,943,14,1275,7,2357,0.2357,0.4465800013950524,0.14619770915898378,0.44340439889238015
117,1,945,14,1275,7,2359,0.2359,0.44662538796990786,0.14576583389077935,0.443155030906557
117,1,946,14,1278,7,2363,0.2363,0.4467670899922808,0.14566356620766663,0.4433947942567385
117,1,947,14,1281,7,2367,0.2367,0.44708656429655586,0.14530748183414768,0.4436336435365071
118,1,948,14,1282,7,2370,0.237,0.4470496545972233,0.14516686145149088,0.4433231538794457
118,1,950,14,1285,7,2375,0.2375,0.44812981907918614,0.14560512455740282,0.4434375779036908
118,1,950,14,1287,7,2377,0.2377,0.4481258752021821,0.14542640766380713,0.4436785155932615
118,1,951,14,1289,7,2380,0.238,0.44861495930969614,0.1460404107609696,0.4437952898805542
118,1,952,14,1289,7,2381,0.2381,0.44842614829988564,0.14582478893670967,0.4436717148771021
120,1,956,14,1289,7,2387,0.2387,0.4493567049612389,0.14503570866809393,0.44256814992423443
122,1,958,14,1292,7,2394,0.2394,0.44985325125551157,0.14477838087042755,0.44207543476564526
122,1,958,14,1292,7,2394,0.2394,0.44985325125551157,0.14477838087042755,0.44207543476564526
122,1,958,14,1293,7,2395,0.2395,0.450013703172699,0.1448141117778005,0.4421958473548915
122,1,960,14,1294,7,2398,0.2398,0.45021650819812126,0.1451713053247812,0.44207127925730455
122,1,962,14,1295,7,2401,0.2401,0.450390138057083,0.14501980470672904,0.44194698220478285
122,1,964,14,1297,7,2405,0.2405,0.4508703079328079,0.14540981636016526,0.4419430460728259
122,1,965,14,1297,7,2406,0.2406,0.45079408420724537,0.14519471674365933,0.44182108824245353
122,1,965,14,1300,7,2409,0.2409,0.4513711641935435,0.14579784196291073,0.4421806880546235
122,1,967,14,1301,7,2412,0.2412,0.4515287129433369,0.14569973097605865,0.44205684071106327
122,1,967,14,1302,7,2413,0.2413,0.45157850524337234,0.14548462370716045,0.4421763882960703
122,1,968,14,1303,7,2415,0.2415,0.45180541104814964,0.1453867765577131,0.44217424361949975
122,1,969,14,1304,7,2417,0.2417,0.4521364265456305,0.145461723147537,0.44217210240021715
122,1,969,14,1305,7,2418,0.2418,0.4523957060115369,0.14577895996954562,0.4422913326645346
122,1,971,14,1305,7,2420,0.242,0.4523730180562479,0.1453489218148112,0.44204866318551633
122,1,974,14,1305,8,2424,0.2424,0.4529632808053643,0.14597992751923541,0.44180441971266865
